timestamp,sweep_idx,sweep_candle_time,swept_level,n_liquidity_levels_swept,disp_idx,disp_candle_time,disp_body_ratio,disp_low,disp_open,disp_range_atr,pullback_candles,pullback_end_time,entry_price,sl_price,tp_price,sl_distance_pct,tp_distance_pct,risk_reward,session_hour
2022-09-24 10:45:00+00:00,23878,2022-09-24 08:15:00+00:00,19020.0,5,23887,2022-09-24 10:30:00+00:00,0.7780487804878403,18968.0,19049.9,1.3571344130511858,1,2022-09-24 10:45:00+00:00,19049.9,18968.0,19172.750000000004,0.4299235166588877,0.6448852749883316,1.5,10
2022-10-20 09:30:00+00:00,26368,2022-10-20 07:00:00+00:00,19124.8,8,26375,2022-10-20 08:45:00+00:00,0.8342105263158086,19098.0,19135.9,1.2547169811321077,3,2022-10-20 09:30:00+00:00,19135.9,19098.0,19192.750000000004,0.1980570550640495,0.29708558259607426,1.5,9
2022-11-19 17:45:00+00:00,28983,2022-11-19 15:15:00+00:00,16637.4,6,28992,2022-11-19 17:30:00+00:00,0.8423913043477594,16600.1,16618.5,1.0283433133733348,1,2022-11-19 17:45:00+00:00,16618.5,16600.1,16646.100000000002,0.11071998074435993,0.1660799711165399,1.5,17
2022-11-23 17:00:00+00:00,29282,2022-11-23 14:30:00+00:00,16439.2,2,29291,2022-11-23 16:45:00+00:00,0.8436911487759067,16313.1,16416.7,1.712903225806434,1,2022-11-23 17:00:00+00:00,16416.7,16313.1,16572.100000000002,0.631064708498056,0.946597062747084,1.5,17
2022-12-03 17:45:00+00:00,30243,2022-12-03 14:45:00+00:00,16933.1,3,30252,2022-12-03 17:00:00+00:00,0.9072847682120562,16931.9,16947.0,1.0388206388205201,3,2022-12-03 17:45:00+00:00,16947.0,16931.9,16969.649999999998,0.08910131586710654,0.1336519738006598,1.5,17
2022-12-07 19:00:00+00:00,30634,2022-12-07 16:30:00+00:00,16860.6,11,30643,2022-12-07 18:45:00+00:00,0.785234899328805,16775.2,16798.6,1.085610200364264,1,2022-12-07 19:00:00+00:00,16798.6,16775.2,16833.699999999997,0.13929732239590095,0.20894598359385141,1.5,19
2023-01-03 09:00:00+00:00,33190,2023-01-03 07:30:00+00:00,16702.6,3,33194,2023-01-03 08:30:00+00:00,0.8227272727273719,16691.7,16711.9,1.0972568578553445,2,2023-01-03 09:00:00+00:00,16711.9,16691.7,16742.200000000004,0.12087195351815608,0.18130793027723413,1.5,9
2023-01-31 13:00:00+00:00,35888,2023-01-31 10:15:00+00:00,22930.0,8,35897,2023-01-31 12:30:00+00:00,0.6051502145923092,22860.2,22895.4,1.051749153635306,2,2023-01-31 13:00:00+00:00,22895.4,22860.2,22948.200000000004,0.15374267320073345,0.23061400980110017,1.5,13
2023-02-07 10:00:00+00:00,36552,2023-02-07 08:15:00+00:00,22894.0,4,36556,2023-02-07 09:15:00+00:00,0.7355864811133307,22908.0,22955.6,1.2681433459391236,3,2023-02-07 10:00:00+00:00,22955.6,22908.0,23026.999999999996,0.20735681053859864,0.31103521580789795,1.5,10
2023-02-07 17:45:00+00:00,36580,2023-02-07 15:15:00+00:00,22894.0,2,36588,2023-02-07 17:15:00+00:00,0.8667481662591556,22881.6,22963.4,1.2947427925381925,2,2023-02-07 17:45:00+00:00,22963.4,22881.6,23086.100000000006,0.35621902679918005,0.5343285401987701,1.5,17
2023-02-10 13:30:00+00:00,36849,2023-02-10 10:30:00+00:00,22341.1,8,36858,2023-02-10 12:45:00+00:00,0.7682926829268467,21699.4,21768.5,1.3071862348178045,3,2023-02-10 13:30:00+00:00,21768.5,21699.4,21872.149999999998,0.31743115051564663,0.47614672577347,1.5,13
2023-02-13 14:45:00+00:00,37151,2023-02-13 14:00:00+00:00,21600.0,8,37152,2023-02-13 14:15:00+00:00,0.7529182879376652,21551.1,21595.1,1.0201304224553764,2,2023-02-13 14:45:00+00:00,21595.1,21551.1,21661.1,0.20374992475144826,0.3056248871271724,1.5,14
2023-02-19 12:00:00+00:00,37706,2023-02-19 09:15:00+00:00,24600.1,2,37715,2023-02-19 11:30:00+00:00,0.6955684007707141,24647.4,24691.1,1.1706138231029113,2,2023-02-19 12:00:00+00:00,24691.1,24647.4,24756.649999999994,0.17698684951256563,0.26548027426884846,1.5,12
2023-02-22 09:15:00+00:00,37985,2023-02-22 07:00:00+00:00,24150.0,13,37991,2023-02-22 08:30:00+00:00,0.8545454545454398,23855.3,23997.6,1.5688198007847907,3,2023-02-22 09:15:00+00:00,23997.6,23855.3,24211.049999999996,0.59297596426309,0.889463946394635,1.5,9
2023-03-21 07:30:00+00:00,40574,2023-03-21 07:00:00+00:00,27320.4,8,40574,2023-03-21 07:00:00+00:00,0.7031456515992612,27288.0,27621.2,3.2761350983545605,2,2023-03-21 07:30:00+00:00,27621.2,27288.0,28121.0,1.2063197833548172,1.8094796750322255,1.5,7
2023-03-29 17:15:00+00:00,41381,2023-03-29 16:45:00+00:00,28211.5,3,41381,2023-03-29 16:45:00+00:00,0.7883544303797505,28119.5,28293.4,1.6002083453903535,2,2023-03-29 17:15:00+00:00,28293.4,28119.5,28554.250000000004,0.6146309740080778,0.9219464610121165,1.5,17
2023-04-24 09:30:00+00:00,43844,2023-04-24 08:30:00+00:00,27219.5,13,43845,2023-04-24 08:45:00+00:00,0.6609808102345467,27140.0,27297.9,1.6184372689179076,3,2023-04-24 09:30:00+00:00,27297.9,27140.0,27534.750000000004,0.5784327732169927,0.867649159825489,1.5,9
2023-05-10 11:00:00+00:00,45375,2023-05-10 08:00:00+00:00,27476.4,10,45384,2023-05-10 10:15:00+00:00,0.8299881936245772,27515.4,27600.0,1.48895027624304,3,2023-05-10 11:00:00+00:00,27600.0,27515.4,27726.899999999998,0.3065217391304295,0.4597826086956443,1.5,11
2023-05-27 19:30:00+00:00,47041,2023-05-27 16:30:00+00:00,26621.0,5,47050,2023-05-27 18:45:00+00:00,0.8580586080586375,26686.9,26783.3,2.4725861232410966,3,2023-05-27 19:30:00+00:00,26783.3,26686.9,26927.899999999994,0.3599257746431464,0.5398886619647196,1.5,19
2023-06-02 19:30:00+00:00,47618,2023-06-02 16:45:00+00:00,27033.0,2,47627,2023-06-02 19:00:00+00:00,0.7077464788732248,27114.8,27183.2,1.2858990944372755,2,2023-06-02 19:30:00+00:00,27183.2,27114.8,27285.800000000003,0.2516260042967769,0.3774390064451653,1.5,19
2023-06-08 12:30:00+00:00,48166,2023-06-08 10:00:00+00:00,26714.3,2,48175,2023-06-08 12:15:00+00:00,0.9172794117647081,26358.0,26408.4,1.1115002918856034,1,2023-06-08 12:30:00+00:00,26408.4,26358.0,26484.000000000004,0.19084836642886904,0.28627254964330356,1.5,12
2023-06-11 10:00:00+00:00,48444,2023-06-11 07:30:00+00:00,26371.0,5,48453,2023-06-11 09:45:00+00:00,0.8232323232323779,25687.2,25746.5,1.852941176470553,1,2023-06-11 10:00:00+00:00,25746.5,25687.2,25835.449999999997,0.23032256811605176,0.3454838521740777,1.5,10
2023-06-26 19:45:00+00:00,49921,2023-06-26 16:45:00+00:00,30115.1,13,49930,2023-06-26 19:00:00+00:00,0.8121292023730817,30052.2,30201.6,1.2302612523895022,3,2023-06-26 19:45:00+00:00,30201.6,30052.2,30425.699999999997,0.4946757787666806,0.7420136681500209,1.5,19
2023-06-27 10:45:00+00:00,49982,2023-06-27 08:00:00+00:00,30425.0,4,49991,2023-06-27 10:15:00+00:00,0.620320855614964,30490.6,30626.3,2.385125062116951,2,2023-06-27 10:45:00+00:00,30626.3,30490.6,30829.85,0.4430832323852399,0.6646248485778599,1.5,10
2023-07-21 14:45:00+00:00,52305,2023-07-21 13:00:00+00:00,29835.2,3,52310,2023-07-21 14:15:00+00:00,0.8040621266427561,29778.3,29854.3,1.4464880878903925,2,2023-07-21 14:45:00+00:00,29854.3,29778.3,29968.3,0.25456969347799147,0.38185454021698717,1.5,14
2023-07-30 12:00:00+00:00,53160,2023-07-30 10:45:00+00:00,29235.5,11,53162,2023-07-30 11:15:00+00:00,0.8486590038313918,29243.0,29291.8,2.461434826540945,3,2023-07-30 12:00:00+00:00,29291.8,29243.0,29365.0,0.16659952614724693,0.24989928922087037,1.5,12
2023-08-05 14:00:00+00:00,53745,2023-08-05 13:00:00+00:00,29020.5,11,53747,2023-08-05 13:30:00+00:00,0.8109965635738737,28983.0,29012.0,1.2715355805242752,2,2023-08-05 14:00:00+00:00,29012.0,28983.0,29055.5,0.09995863780504619,0.14993795670756926,1.5,14
2023-08-12 14:30:00+00:00,54416,2023-08-12 13:00:00+00:00,29434.0,2,54419,2023-08-12 13:45:00+00:00,0.947761194029788,29395.7,29409.1,1.514124293785002,3,2023-08-12 14:30:00+00:00,29409.1,29395.7,29429.199999999997,0.045564128109999345,0.06834619216499901,1.5,14
2023-09-02 14:30:00+00:00,56432,2023-09-02 13:00:00+00:00,25876.6,7,56437,2023-09-02 14:15:00+00:00,0.8675000000000181,25794.0,25829.9,1.2826385707741574,1,2023-09-02 14:30:00+00:00,25829.9,25794.0,25883.750000000004,0.13898621365162642,0.20847932047743964,1.5,14
2023-09-03 18:00:00+00:00,56539,2023-09-03 15:45:00+00:00,25835.5,2,56545,2023-09-03 17:15:00+00:00,0.7565789473683848,25817.6,25856.0,1.1192145862553102,3,2023-09-03 18:00:00+00:00,25856.0,25817.6,25913.600000000002,0.14851485148515414,0.2227722772277312,1.5,18
2023-09-17 08:30:00+00:00,57851,2023-09-17 07:45:00+00:00,26483.5,5,57851,2023-09-17 07:45:00+00:00,0.7924528301887203,26476.0,26507.8,1.5378238341968562,3,2023-09-17 08:30:00+00:00,26507.8,26476.0,26555.5,0.11996468963851876,0.17994703445777813,1.5,8
2023-09-22 08:00:00+00:00,58328,2023-09-22 07:00:00+00:00,26612.5,7,58329,2023-09-22 07:15:00+00:00,0.7349593495935077,26559.4,26617.0,1.8191421931121936,3,2023-09-22 08:00:00+00:00,26617.0,26559.4,26703.399999999998,0.21640305068188959,0.3246045760228343,1.5,8
2023-09-23 15:45:00+00:00,58453,2023-09-23 14:15:00+00:00,26559.4,2,58457,2023-09-23 15:15:00+00:00,0.639730639730624,26530.1,26554.0,1.6718938480096863,2,2023-09-23 15:45:00+00:00,26554.0,26530.1,26589.850000000002,0.09000527227536889,0.13500790841305335,1.5,15
2023-11-01 15:15:00+00:00,62192,2023-11-01 13:30:00+00:00,34474.0,2,62197,2023-11-01 14:45:00+00:00,0.769863013698633,34076.0,34578.0,2.354296245104817,2,2023-11-01 15:15:00+00:00,34578.0,34076.0,35331.0,1.4517901555902597,2.1776852333853896,1.5,15
2023-11-04 17:30:00+00:00,62487,2023-11-04 15:15:00+00:00,34650.1,5,62493,2023-11-04 16:45:00+00:00,0.8109965635737724,34685.1,34741.1,1.136401673640218,3,2023-11-04 17:30:00+00:00,34741.1,34685.1,34825.1,0.16119236293611888,0.24178854440417835,1.5,17
2023-11-15 12:15:00+00:00,63516,2023-11-15 09:45:00+00:00,36201.5,7,63525,2023-11-15 12:00:00+00:00,0.8313559322033774,36152.0,36254.5,1.0603337612323391,1,2023-11-15 12:15:00+00:00,36254.5,36152.0,36408.25,0.282723523976334,0.42408528596450096,1.5,12
2023-11-15 15:15:00+00:00,63534,2023-11-15 14:15:00+00:00,36201.5,7,63535,2023-11-15 14:30:00+00:00,0.6013681592039511,36019.2,36144.0,1.0787292155829447,3,2023-11-15 15:15:00+00:00,36144.0,36019.2,36331.200000000004,0.34528552456840117,0.5179282868526017,1.5,15
2023-12-05 08:00:00+00:00,65422,2023-12-05 07:00:00+00:00,41630.0,2,65424,2023-12-05 07:30:00+00:00,0.7188854489163996,41393.5,41543.4,1.6158079039519895,2,2023-12-05 08:00:00+00:00,41543.4,41393.5,41768.25,0.360827471993148,0.541241207989722,1.5,8
2023-12-13 17:15:00+00:00,66219,2023-12-13 14:15:00+00:00,41391.0,5,66228,2023-12-13 16:30:00+00:00,0.8749625187406166,41735.6,42060.7,1.8112343859104643,3,2023-12-13 17:15:00+00:00,42060.7,41735.6,42548.34999999999,0.7729305503712458,1.1593958255568686,1.5,17
2023-12-16 12:30:00+00:00,66489,2023-12-16 09:45:00+00:00,42216.4,5,66498,2023-12-16 12:00:00+00:00,0.6620603015075133,42286.1,42350.0,1.3012610929471617,2,2023-12-16 12:30:00+00:00,42350.0,42286.1,42445.850000000006,0.15088547815820888,0.22632821723731328,1.5,12
2024-01-04 17:45:00+00:00,68308,2024-01-04 15:15:00+00:00,44598.0,6,68317,2024-01-04 17:30:00+00:00,0.8732638888888888,43822.0,44080.9,1.1032671154161884,1,2024-01-04 17:45:00+00:00,44080.9,43822.0,44469.25,0.587329206073382,0.880993809110073,1.5,17
2024-01-08 12:45:00+00:00,68671,2024-01-08 10:00:00+00:00,43686.9,6,68680,2024-01-08 12:15:00+00:00,0.7749397590361411,44350.0,45148.1,3.291877956882616,2,2024-01-08 12:45:00+00:00,45148.1,44350.0,46345.25,1.7677377342568092,2.6516066013852138,1.5,12
2024-01-15 11:00:00+00:00,69186,2024-01-15 08:30:00+00:00,42666.6,6,69195,2024-01-15 10:45:00+00:00,0.6969863013698869,42535.8,42695.3,1.625524875938404,1,2024-01-15 11:00:00+00:00,42695.3,42535.8,42934.55,0.3735774195286132,0.5603661292929197,1.5,11
2024-03-15 16:30:00+00:00,73791,2024-03-15 14:15:00+00:00,68600.0,10,73798,2024-03-15 16:00:00+00:00,0.6518894378421697,67568.0,68199.2,1.447529372782357,2,2024-03-15 16:30:00+00:00,68199.2,67568.0,69146.0,0.925524053068067,1.3882860796021004,1.5,16
2024-04-01 11:00:00+00:00,75398,2024-04-01 08:00:00+00:00,69577.2,14,75407,2024-04-01 10:15:00+00:00,0.7601170160897163,69341.6,69538.0,1.0021289219278522,3,2024-04-01 11:00:00+00:00,69538.0,69341.6,69832.59999999999,0.2824355028904975,0.42365325433574635,1.5,11
2024-04-11 15:00:00+00:00,76381,2024-04-11 13:45:00+00:00,69750.0,5,76385,2024-04-11 14:45:00+00:00,0.7233695652173966,69592.6,70030.0,1.019121719636024,1,2024-04-11 15:00:00+00:00,70030.0,69592.6,70686.09999999999,0.6245894616592805,0.9368841924889207,1.5,15
2024-04-14 12:15:00+00:00,76649,2024-04-14 09:15:00+00:00,64232.1,11,76658,2024-04-14 11:30:00+00:00,0.6873529411764621,63850.0,64101.6,1.0770205448456913,3,2024-04-14 12:15:00+00:00,64101.6,63850.0,64479.0,0.39250190322862233,0.5887528548429335,1.5,12
2024-04-18 18:30:00+00:00,77059,2024-04-18 15:45:00+00:00,63541.7,3,77068,2024-04-18 18:00:00+00:00,0.6556291390728477,62268.4,62755.1,1.4915421656994683,2,2024-04-18 18:30:00+00:00,62755.1,62268.4,63485.149999999994,0.7755544967659953,1.1633317451489928,1.5,18
2024-05-23 11:30:00+00:00,80388,2024-05-23 08:30:00+00:00,69632.0,3,80397,2024-05-23 10:45:00+00:00,0.7478326422917151,69561.8,69786.5,1.5264672036824123,3,2024-05-23 11:30:00+00:00,69786.5,69561.8,70123.54999999999,0.32198204523797164,0.4829730678569575,1.5,11
2024-05-24 08:45:00+00:00,80481,2024-05-24 07:45:00+00:00,67506.7,11,80483,2024-05-24 08:15:00+00:00,0.7348881485007259,66639.0,67030.6,1.4053847440215934,2,2024-05-24 08:45:00+00:00,67030.6,66639.0,67618.00000000001,0.584210793279496,0.876316189919244,1.5,8
2024-05-31 09:30:00+00:00,81153,2024-05-31 07:45:00+00:00,68170.0,3,81159,2024-05-31 09:15:00+00:00,0.768007787151162,67908.4,68215.0,2.093953217509507,1,2024-05-31 09:30:00+00:00,68215.0,67908.4,68674.90000000001,0.4494612621857448,0.6741918932786173,1.5,9
2024-06-11 16:00:00+00:00,82231,2024-06-11 13:15:00+00:00,67300.0,12,82240,2024-06-11 15:30:00+00:00,0.8466852367688119,66000.0,66873.1,2.5698449707530835,2,2024-06-11 16:00:00+00:00,66873.1,66000.0,68182.75000000001,1.3056071873443966,1.9584107810165952,1.5,16
2024-07-06 14:45:00+00:00,84630,2024-07-06 13:00:00+00:00,56750.0,3,84634,2024-07-06 14:00:00+00:00,0.6378351036924537,56692.6,56963.0,2.1650500625782345,3,2024-07-06 14:45:00+00:00,56963.0,56692.6,57368.600000000006,0.4746940996787414,0.7120411495181121,1.5,14
2024-07-17 17:30:00+00:00,85699,2024-07-17 16:15:00+00:00,64275.1,8,85702,2024-07-17 17:00:00+00:00,0.6904252791637083,63900.1,64221.3,1.0526823516801558,2,2024-07-17 17:30:00+00:00,64221.3,63900.1,64703.100000000006,0.5001455903259578,0.7502183854889367,1.5,17
2024-07-19 08:30:00+00:00,85854,2024-07-19 07:00:00+00:00,63823.0,11,85858,2024-07-19 08:00:00+00:00,0.6707113966214713,63371.4,63673.9,1.9873011584315317,2,2024-07-19 08:30:00+00:00,63673.9,63371.4,64127.65,0.4750769153452199,0.7126153730178298,1.5,8
2024-07-20 15:15:00+00:00,85975,2024-07-20 13:15:00+00:00,66401.0,4,85981,2024-07-20 14:45:00+00:00,0.8551890587288852,66531.2,66655.5,1.011391375101729,2,2024-07-20 15:15:00+00:00,66655.5,66531.2,66841.95000000001,0.18648123560696855,0.2797218534104528,1.5,15
2024-08-12 19:15:00+00:00,88196,2024-08-12 16:30:00+00:00,59911.0,5,88205,2024-08-12 18:45:00+00:00,0.788961583626915,58403.9,58981.5,1.4913685263947916,2,2024-08-12 19:15:00+00:00,58981.5,58403.9,59847.899999999994,0.9792901163924258,1.4689351745886385,1.5,19
2024-08-23 15:30:00+00:00,89245,2024-08-23 14:45:00+00:00,60761.2,2,89245,2024-08-23 14:45:00+00:00,0.7689851767388842,60750.0,61626.0,2.425811040423594,3,2024-08-23 15:30:00+00:00,61626.0,60750.0,62940.0,1.4214779476195114,2.1322169214292668,1.5,15
2024-08-29 10:00:00+00:00,89795,2024-08-29 08:15:00+00:00,61426.1,5,89801,2024-08-29 09:45:00+00:00,0.6529548088065198,59530.4,59669.8,1.1289478602130378,1,2024-08-29 10:00:00+00:00,59669.8,59530.4,59878.90000000001,0.2336190166549937,0.35042852498249055,1.5,10
2024-09-07 10:00:00+00:00,90653,2024-09-07 07:00:00+00:00,55250.0,9,90662,2024-09-07 09:15:00+00:00,0.7287197231834112,54143.5,54275.4,1.0699174952401167,3,2024-09-07 10:00:00+00:00,54275.4,54143.5,54473.25,0.24301985798354583,0.3645297869753188,1.5,10
2024-09-18 17:45:00+00:00,91739,2024-09-18 14:45:00+00:00,59600.0,5,91748,2024-09-18 17:00:00+00:00,0.8630169734640151,59486.7,59883.0,1.396860986547097,3,2024-09-18 17:45:00+00:00,59883.0,59486.7,60477.450000000004,0.6617904914583486,0.992685737187523,1.5,17
2024-09-21 13:45:00+00:00,92011,2024-09-21 10:45:00+00:00,62976.6,3,92020,2024-09-21 13:00:00+00:00,0.6255267910896919,62995.2,63125.0,2.410240464344964,3,2024-09-21 13:45:00+00:00,63125.0,62995.2,63319.700000000004,0.20562376237624222,0.30843564356436337,1.5,13
2024-10-19 12:30:00+00:00,94696,2024-10-19 10:00:00+00:00,68270.8,3,94703,2024-10-19 11:45:00+00:00,0.6835748792270223,68056.1,68156.5,1.4947133155677426,3,2024-10-19 12:30:00+00:00,68156.5,68056.1,68307.09999999999,0.14730803371651155,0.22096205057476728,1.5,12
2024-11-05 07:30:00+00:00,96308,2024-11-05 07:00:00+00:00,68713.4,2,96309,2024-11-05 07:15:00+00:00,0.9195624195624166,68550.0,68705.4,1.0066163882847963,1,2024-11-05 07:30:00+00:00,68705.4,68550.0,68938.49999999999,0.2261830947785679,0.33927464216785186,1.5,7
2024-11-17 07:30:00+00:00,97116,2024-11-17 07:00:00+00:00,90530.0,5,97116,2024-11-17 07:00:00+00:00,0.871844660194156,90422.0,90699.9,1.1275608611791716,2,2024-11-17 07:30:00+00:00,90699.9,90422.0,91116.74999999999,0.3063950456395147,0.4595925684592721,1.5,7
2024-11-18 14:30:00+00:00,97237,2024-11-18 13:15:00+00:00,89608.6,9,97239,2024-11-18 13:45:00+00:00,0.7482541304718019,89422.1,89992.9,1.218176159352614,3,2024-11-18 14:30:00+00:00,89992.9,89422.1,90849.09999999998,0.6342722592559951,0.9514083888839927,1.5,14
2024-11-27 13:00:00+00:00,97703,2024-11-27 10:00:00+00:00,94123.0,3,97712,2024-11-27 12:15:00+00:00,0.644498412105358,92903.4,93254.9,1.9802874960363583,3,2024-11-27 13:00:00+00:00,93254.9,92903.4,93782.15,0.37692389354339556,0.5653858403150934,1.5,13
2024-12-13 16:30:00+00:00,99154,2024-12-13 13:30:00+00:00,100150.0,4,99163,2024-12-13 15:45:00+00:00,0.7849277357192006,99653.6,100743.4,2.8723017455918822,3,2024-12-13 16:30:00+00:00,100743.4,99653.6,102378.09999999998,1.0817582094707825,1.622637314206174,1.5,16
2024-12-15 08:00:00+00:00,99322,2024-12-15 07:30:00+00:00,101557.8,2,99322,2024-12-15 07:30:00+00:00,0.7542134831460657,101460.8,101810.2,1.5914424842340351,2,2024-12-15 08:00:00+00:00,101810.2,101460.8,102334.29999999999,0.34318761774359957,0.5147814266153994,1.5,8
2024-12-19 08:15:00+00:00,99605,2024-12-19 07:00:00+00:00,103065.6,7,99609,2024-12-19 08:00:00+00:00,0.8914057295136856,101338.8,101615.1,1.0306790592735973,1,2024-12-19 08:15:00+00:00,101615.1,101338.8,102029.55000000002,0.2719084073134828,0.40786261097022425,1.5,8
2025-01-11 09:30:00+00:00,101819,2025-01-11 08:45:00+00:00,94531.4,3,101819,2025-01-11 08:45:00+00:00,0.8042895442359249,94000.0,94186.4,1.2881740589076769,3,2025-01-11 09:30:00+00:00,94186.4,94000.0,94465.99999999999,0.19790543008331796,0.29685814512497694,1.5,9
2025-01-12 14:00:00+00:00,101932,2025-01-12 13:00:00+00:00,94260.0,6,101934,2025-01-12 13:30:00+00:00,0.6337362059905621,94472.7,94598.0,1.0522948100165979,2,2025-01-12 14:00:00+00:00,94598.0,94472.7,94785.95000000001,0.13245523161166506,0.19868284741749756,1.5,14
2025-01-23 11:15:00+00:00,102947,2025-01-23 10:00:00+00:00,101550.4,15,102949,2025-01-23 10:30:00+00:00,0.8575660012878412,101211.0,101913.1,2.1184013095075835,3,2025-01-23 11:15:00+00:00,101913.1,101211.0,102966.25000000001,0.688920266383817,1.0333803995757256,1.5,11
2025-01-25 13:00:00+00:00,103139,2025-01-25 10:00:00+00:00,104071.0,10,103148,2025-01-25 12:15:00+00:00,0.6898395721925134,104400.1,104532.8,1.0346190325640356,3,2025-01-25 13:00:00+00:00,104532.8,104400.1,104731.85,0.12694580074387854,0.19041870111581785,1.5,13
2025-01-27 07:30:00+00:00,103319,2025-01-27 07:00:00+00:00,102450.3,12,103320,2025-01-27 07:15:00+00:00,0.8939532057125555,97680.0,98927.6,2.2653866483104346,1,2025-01-27 07:30:00+00:00,98927.6,97680.0,100799.00000000001,1.2611242969606113,1.8916864454409168,1.5,7
2025-01-28 14:15:00+00:00,103439,2025-01-28 13:00:00+00:00,104750.0,2,103443,2025-01-28 14:00:00+00:00,0.7912423625254412,101770.5,102549.7,2.7566294049827245,1,2025-01-28 14:15:00+00:00,102549.7,101770.5,103718.5,0.7598266986641571,1.1397400479962356,1.5,14
2025-02-01 11:15:00+00:00,103810,2025-02-01 09:45:00+00:00,101509.0,12,103814,2025-02-01 10:45:00+00:00,0.6256607400288008,101581.9,101727.8,1.0101591484345516,2,2025-02-01 11:15:00+00:00,101727.8,101581.9,101946.65000000002,0.14342195545368003,0.21513293318052004,1.5,11
